variant,seed,minute,character,room,action,target,motive,urgency,resolution,margin,outcome
daniel_ate_it,4,45,elena,kitchen,wait,,keep_peace,0.845,clear,0.262,stayed where they were
daniel_ate_it,4,48,daniel,brothers_room,search_room,,find_out,0.982,clear,0.974,went through the room
daniel_ate_it,4,48,elena,kitchen,wait,,keep_peace,0.969,clear,0.300,"thought again, and carried on"
daniel_ate_it,4,48,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,4,50,elena,kitchen,wait,,keep_peace,0.960,clear,0.300,stayed where they were
daniel_ate_it,4,50,mara,back_room,go_to,kitchen,get_food,0.690,clear,0.175,went to kitchen
daniel_ate_it,4,53,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,4,54,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.003,sat with elena
daniel_ate_it,4,55,elena,kitchen,wait,,keep_peace,0.935,clear,0.297,stayed where they were
daniel_ate_it,4,56,daniel,brothers_room,go_to,kitchen,get_food,0.808,clear,0.232,went to kitchen
daniel_ate_it,4,58,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,4,60,daniel,kitchen,observe,elena,find_out,0.982,too_close,0.021,watched elena
daniel_ate_it,4,60,elena,kitchen,wait,,keep_peace,0.910,clear,0.294,stayed where they were
daniel_ate_it,4,62,elena,kitchen,wait,,keep_peace,0.871,clear,0.275,"thought again, and carried on"
daniel_ate_it,4,62,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,"thought again, and carried on"
daniel_ate_it,4,62,mara,kitchen,comfort,daniel,look_after:daniel,0.433,too_close,0.014,sat with daniel
daniel_ate_it,4,63,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,4,64,daniel,kitchen,observe,leo,find_out,0.982,too_close,0.021,watched leo
daniel_ate_it,4,64,elena,kitchen,wait,,keep_peace,0.865,clear,0.089,"thought again, and carried on"
daniel_ate_it,4,66,elena,kitchen,wait,,keep_peace,0.859,clear,0.113,stayed where they were
daniel_ate_it,4,68,daniel,kitchen,observe,mara,find_out,0.982,too_close,0.021,watched mara
daniel_ate_it,4,68,leo,kitchen,wait,,keep_peace,0.765,clear,0.157,"thought again, and carried on"
daniel_ate_it,4,69,leo,kitchen,wait,,keep_peace,0.765,clear,0.178,stayed where they were
daniel_ate_it,4,70,daniel,kitchen,observe,mara,find_out,0.982,too_close,0.021,"thought again, and carried on"
daniel_ate_it,4,70,elena,kitchen,wait,,keep_peace,0.850,clear,0.151,"thought again, and carried on"
daniel_ate_it,4,70,leo,kitchen,wait,,keep_peace,0.765,clear,0.196,"thought again, and carried on"
daniel_ate_it,4,70,mara,kitchen,comfort,daniel,look_after:daniel,0.433,too_close,0.014,
daniel_ate_it,4,71,elena,kitchen,wait,,keep_peace,0.848,clear,0.159,
daniel_ate_it,4,72,daniel,kitchen,wait,,keep_peace,0.605,clear,0.248,stayed where they were
daniel_ate_it,4,72,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.233,mara had gone before it could help
daniel_ate_it,4,72,leo,kitchen,wait,,keep_peace,0.935,too_close,0.000,"thought again, and carried on"
daniel_ate_it,4,72,mara,kitchen,go_to,bathroom,find_out,0.592,too_close,0.014,went to bathroom
daniel_ate_it,4,74,leo,kitchen,comfort,mara,look_after:mara,0.628,too_close,0.040,mara had gone before it could help
daniel_ate_it,4,76,mara,bathroom,search_room,,find_out,0.592,clear,0.711,went through the room
daniel_ate_it,4,77,daniel,kitchen,wait,,keep_peace,0.541,clear,0.536,stayed where they were
daniel_ate_it,4,80,elena,kitchen,wait,,keep_peace,0.924,clear,0.250,stayed where they were
daniel_ate_it,4,82,daniel,kitchen,wait,,keep_peace,0.500,too_close,0.057,stayed where they were
daniel_ate_it,4,82,leo,kitchen,wait,,keep_peace,0.819,clear,0.312,stayed where they were
daniel_ate_it,4,84,mara,bathroom,go_to,kitchen,get_food,0.819,clear,0.173,went to kitchen
daniel_ate_it,4,85,elena,kitchen,wait,,keep_peace,0.899,clear,0.255,stayed where they were
daniel_ate_it,4,87,daniel,kitchen,wait,,keep_peace,0.473,too_close,0.044,
daniel_ate_it,4,87,leo,kitchen,wait,,keep_peace,0.792,clear,0.334,
daniel_ate_it,4,88,mara,kitchen,comfort,daniel,look_after:daniel,0.433,too_close,0.014,
daniel_ate_it,4,90,elena,kitchen,comfort,mara,look_after:mara,0.598,too_close,0.010,
daniel_ate_it,5,1,daniel,kitchen,check_pantry,,find_out,0.982,clear,0.179,found 2 portions left
daniel_ate_it,5,1,elena,kitchen,comfort,daniel,look_after:daniel,0.877,too_close,0.000,sat with daniel
daniel_ate_it,5,1,leo,kitchen,check_pantry,,guard_supplies,0.850,clear,0.252,found 2 portions left
daniel_ate_it,5,1,mara,kitchen,comfort,daniel,look_after:daniel,0.930,too_close,0.007,
daniel_ate_it,5,4,daniel,kitchen,search_room,,find_out,0.982,clear,0.508,went through the room
daniel_ate_it,5,4,leo,kitchen,comfort,mara,look_after:mara,0.608,too_close,0.062,
daniel_ate_it,5,9,daniel,kitchen,search_room,,find_out,0.982,clear,0.644,"thought again, and carried on"
daniel_ate_it,5,9,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.194,found 2 portions left
daniel_ate_it,5,9,leo,kitchen,wait,,keep_peace,0.877,clear,0.085,stayed where they were
daniel_ate_it,5,9,mara,kitchen,check_pantry,,find_out,0.592,clear,0.217,found 2 portions left
daniel_ate_it,5,12,daniel,kitchen,go_to,back_room,find_out,0.982,clear,0.213,went to back_room
daniel_ate_it,5,12,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.183,"thought again, and carried on"
daniel_ate_it,5,12,mara,kitchen,search_room,,find_out,0.592,clear,0.249,went through the room
daniel_ate_it,5,13,elena,kitchen,wait,,keep_peace,0.972,clear,0.301,stayed where they were
daniel_ate_it,5,14,leo,kitchen,wait,,keep_peace,0.823,too_close,0.058,stayed where they were
daniel_ate_it,5,16,daniel,back_room,search_room,,find_out,0.982,clear,0.635,went through the room
daniel_ate_it,5,18,elena,kitchen,wait,,keep_peace,0.948,clear,0.298,
daniel_ate_it,5,19,leo,kitchen,wait,,keep_peace,0.794,too_close,0.043,stayed where they were
daniel_ate_it,5,20,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.231,sat with mara
daniel_ate_it,5,20,leo,kitchen,wait,,keep_peace,0.964,too_close,0.003,"thought again, and carried on"
daniel_ate_it,5,20,mara,kitchen,comfort,elena,look_after:elena,0.922,clear,0.416,
daniel_ate_it,5,24,daniel,back_room,go_to,bathroom,find_out,0.982,too_close,0.019,went to bathroom
daniel_ate_it,5,24,leo,kitchen,wait,,keep_peace,0.916,too_close,0.077,stayed where they were
daniel_ate_it,5,28,daniel,bathroom,search_room,,find_out,0.982,clear,0.974,went through the room
daniel_ate_it,5,28,elena,kitchen,wait,,keep_peace,0.945,clear,0.298,stayed where they were
daniel_ate_it,5,28,leo,kitchen,wait,,keep_peace,0.864,too_close,0.078,"thought again, and carried on"
daniel_ate_it,5,28,mara,kitchen,wait,,keep_peace,0.359,too_close,0.003,stayed where they were
daniel_ate_it,5,30,leo,kitchen,wait,,keep_peace,0.841,too_close,0.067,stayed where they were
daniel_ate_it,5,33,elena,kitchen,wait,,keep_peace,0.920,clear,0.295,stayed where they were
daniel_ate_it,5,33,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.001,sat with elena
daniel_ate_it,5,35,leo,kitchen,wait,,keep_peace,0.803,too_close,0.048,stayed where they were
daniel_ate_it,5,36,daniel,bathroom,go_to,kitchen,get_food,0.716,too_close,0.042,went to kitchen
daniel_ate_it,5,38,elena,kitchen,wait,,keep_peace,0.896,clear,0.287,stayed where they were
daniel_ate_it,5,40,daniel,kitchen,go_to,brothers_room,find_out,0.982,clear,0.140,went to brothers_room
daniel_ate_it,5,40,leo,kitchen,search_room,,find_out,0.705,too_close,0.038,went through the room
daniel_ate_it,5,41,elena,kitchen,wait,,keep_peace,0.859,clear,0.269,"thought again, and carried on"
daniel_ate_it,5,41,leo,kitchen,search_room,,find_out,0.705,too_close,0.029,"thought again, and carried on"
daniel_ate_it,5,41,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.014,sat with elena
daniel_ate_it,5,43,elena,kitchen,wait,,keep_peace,0.854,clear,0.267,stayed where they were
daniel_ate_it,5,44,daniel,brothers_room,search_room,,find_out,0.982,clear,0.974,went through the room
daniel_ate_it,5,48,elena,kitchen,wait,,keep_peace,0.970,clear,0.301,stayed where they were
daniel_ate_it,5,48,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,49,elena,kitchen,wait,,keep_peace,0.928,clear,0.296,"thought again, and carried on"
daniel_ate_it,5,49,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,"thought again, and carried on"
daniel_ate_it,5,49,mara,kitchen,wait,,keep_peace,0.300,too_close,0.003,stayed where they were
daniel_ate_it,5,52,daniel,brothers_room,go_to,kitchen,get_food,0.789,clear,0.222,went to kitchen
daniel_ate_it,5,53,elena,kitchen,wait,,keep_peace,0.908,clear,0.294,stayed where they were
daniel_ate_it,5,53,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,54,mara,kitchen,go_to,back_room,find_out,0.592,too_close,0.003,went to back_room
daniel_ate_it,5,56,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.021,stayed where they were
daniel_ate_it,5,58,elena,kitchen,wait,,keep_peace,0.886,clear,0.283,stayed where they were
daniel_ate_it,5,58,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,58,mara,back_room,search_room,,find_out,0.592,clear,0.523,went through the room
daniel_ate_it,5,61,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.021,stayed where they were
daniel_ate_it,5,63,elena,kitchen,wait,,keep_peace,0.868,clear,0.274,stayed where they were
daniel_ate_it,5,63,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,66,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.021,stayed where they were
daniel_ate_it,5,66,mara,back_room,go_to,kitchen,get_food,0.751,clear,0.208,went to kitchen
daniel_ate_it,5,68,elena,kitchen,wait,,keep_peace,0.855,clear,0.267,stayed where they were
daniel_ate_it,5,68,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,70,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.014,sat with elena
daniel_ate_it,5,71,daniel,kitchen,observe,elena,find_out,0.982,too_close,0.021,watched elena
daniel_ate_it,5,73,elena,kitchen,wait,,keep_peace,0.845,clear,0.262,
daniel_ate_it,5,73,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,75,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.021,stayed where they were
daniel_ate_it,5,75,elena,kitchen,search_room,,find_out,0.480,too_close,0.069,
daniel_ate_it,5,78,elena,kitchen,wait,,keep_peace,0.825,clear,0.108,stayed where they were
daniel_ate_it,5,78,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,78,mara,kitchen,comfort,daniel,look_after:daniel,0.433,too_close,0.014,sat with daniel
daniel_ate_it,5,80,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.021,stayed where they were
daniel_ate_it,5,83,elena,kitchen,wait,,keep_peace,0.825,clear,0.155,stayed where they were
daniel_ate_it,5,83,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,5,85,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.021,
daniel_ate_it,5,86,daniel,kitchen,observe,mara,find_out,0.982,too_close,0.021,watched mara
daniel_ate_it,5,86,elena,kitchen,wait,,keep_peace,0.825,clear,0.176,"thought again, and carried on"
daniel_ate_it,5,86,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,"thought again, and carried on"
daniel_ate_it,5,86,mara,kitchen,wait,,keep_peace,0.300,too_close,0.014,
daniel_ate_it,5,88,elena,kitchen,wait,,keep_peace,0.825,clear,0.187,
daniel_ate_it,5,88,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,
daniel_ate_it,5,90,daniel,kitchen,wait,,keep_peace,0.605,clear,0.110,
daniel_ate_it,5,90,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.233,
daniel_ate_it,5,90,leo,kitchen,wait,,keep_peace,0.935,too_close,0.000,"thought again, and carried on"
daniel_ate_it,5,90,mara,kitchen,wait,,keep_peace,0.300,too_close,0.014,"thought again, and carried on"
daniel_ate_it,6,1,daniel,kitchen,check_pantry,,find_out,0.982,clear,0.179,found 2 portions left
daniel_ate_it,6,1,elena,kitchen,comfort,daniel,look_after:daniel,0.877,too_close,0.000,sat with daniel
daniel_ate_it,6,1,leo,kitchen,check_pantry,,guard_supplies,0.850,clear,0.252,found 2 portions left
daniel_ate_it,6,1,mara,kitchen,comfort,daniel,look_after:daniel,0.930,too_close,0.007,
daniel_ate_it,6,4,daniel,kitchen,search_room,,find_out,0.982,clear,0.508,went through the room
daniel_ate_it,6,4,leo,kitchen,comfort,daniel,look_after:daniel,0.608,too_close,0.062,
daniel_ate_it,6,9,daniel,kitchen,search_room,,find_out,0.982,clear,0.644,"thought again, and carried on"
daniel_ate_it,6,9,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.194,found 2 portions left
daniel_ate_it,6,9,leo,kitchen,wait,,keep_peace,0.877,clear,0.085,stayed where they were
daniel_ate_it,6,9,mara,kitchen,check_pantry,,find_out,0.592,clear,0.217,found 2 portions left
daniel_ate_it,6,12,daniel,kitchen,go_to,back_room,find_out,0.982,clear,0.213,went to back_room
daniel_ate_it,6,12,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.183,"thought again, and carried on"
daniel_ate_it,6,12,mara,kitchen,search_room,,find_out,0.592,clear,0.249,went through the room
daniel_ate_it,6,13,elena,kitchen,wait,,keep_peace,0.972,clear,0.301,stayed where they were
daniel_ate_it,6,14,leo,kitchen,search_room,,find_out,0.705,too_close,0.058,
daniel_ate_it,6,16,daniel,back_room,search_room,,find_out,0.982,clear,0.635,went through the room
daniel_ate_it,6,18,elena,kitchen,wait,,keep_peace,0.948,clear,0.298,
daniel_ate_it,6,20,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.231,sat with mara
daniel_ate_it,6,20,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.003,
daniel_ate_it,6,20,mara,kitchen,comfort,elena,look_after:elena,0.922,clear,0.416,
daniel_ate_it,6,24,daniel,back_room,go_to,kitchen,get_food,0.660,too_close,0.019,went to kitchen
daniel_ate_it,6,28,daniel,kitchen,go_to,bathroom,find_out,0.982,clear,0.140,went to bathroom
daniel_ate_it,6,28,elena,kitchen,wait,,keep_peace,0.945,clear,0.298,stayed where they were
daniel_ate_it,6,28,leo,kitchen,wait,,keep_peace,0.864,too_close,0.078,stayed where they were
daniel_ate_it,6,28,mara,kitchen,wait,,keep_peace,0.359,too_close,0.011,stayed where they were
daniel_ate_it,6,32,daniel,bathroom,search_room,,find_out,0.982,clear,0.974,went through the room
daniel_ate_it,6,33,elena,kitchen,wait,,keep_peace,0.920,clear,0.295,stayed where they were
daniel_ate_it,6,33,leo,kitchen,wait,,keep_peace,0.815,too_close,0.054,stayed where they were
daniel_ate_it,6,33,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.001,sat with elena
daniel_ate_it,6,38,elena,kitchen,wait,,keep_peace,0.896,clear,0.287,stayed where they were
daniel_ate_it,6,38,leo,kitchen,search_room,,find_out,0.705,too_close,0.041,
daniel_ate_it,6,40,daniel,bathroom,go_to,kitchen,get_food,0.734,too_close,0.052,went to kitchen
daniel_ate_it,6,41,elena,kitchen,wait,,keep_peace,0.859,clear,0.269,"thought again, and carried on"
daniel_ate_it,6,41,leo,kitchen,wait,,keep_peace,0.765,too_close,0.029,stayed where they were
daniel_ate_it,6,41,mara,kitchen,go_to,back_room,find_out,0.592,too_close,0.001,went to back_room
daniel_ate_it,6,43,elena,kitchen,wait,,keep_peace,0.854,clear,0.267,stayed where they were
daniel_ate_it,6,44,daniel,kitchen,go_to,brothers_room,find_out,0.982,clear,0.140,went to brothers_room
daniel_ate_it,6,45,mara,back_room,search_room,,find_out,0.592,clear,0.523,went through the room
daniel_ate_it,6,46,leo,kitchen,wait,,keep_peace,0.765,too_close,0.029,stayed where they were
daniel_ate_it,6,48,daniel,brothers_room,search_room,,find_out,0.982,clear,0.974,went through the room
daniel_ate_it,6,48,elena,kitchen,wait,,keep_peace,0.845,clear,0.262,stayed where they were
daniel_ate_it,6,51,leo,kitchen,search_room,,find_out,0.705,too_close,0.029,went through the room
daniel_ate_it,6,53,elena,kitchen,wait,,keep_peace,0.825,clear,0.252,stayed where they were
daniel_ate_it,6,53,mara,back_room,go_to,kitchen,get_food,0.701,clear,0.181,went to kitchen
daniel_ate_it,6,56,daniel,brothers_room,go_to,kitchen,get_food,0.808,clear,0.232,went to kitchen
daniel_ate_it,6,57,mara,kitchen,wait,,keep_peace,0.300,too_close,0.003,stayed where they were
daniel_ate_it,6,58,elena,kitchen,wait,,keep_peace,0.825,clear,0.252,stayed where they were
daniel_ate_it,6,59,elena,kitchen,wait,,keep_peace,0.969,clear,0.300,"thought again, and carried on"
daniel_ate_it,6,59,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
daniel_ate_it,6,60,daniel,kitchen,observe,mara,find_out,0.982,too_close,0.021,watched mara
daniel_ate_it,6,62,mara,kitchen,wait,,keep_peace,0.300,too_close,0.014,
daniel_ate_it,6,63,elena,kitchen,wait,,keep_peace,0.950,clear,0.299,
daniel_ate_it,6,64,daniel,kitchen,wait,,keep_peace,0.605,clear,0.110,stayed where they were
daniel_ate_it,6,64,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.232,mara had gone before it could help
daniel_ate_it,6,64,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.000,mara had gone before it could help
daniel_ate_it,6,64,mara,kitchen,go_to,bathroom,find_out,0.592,too_close,0.014,went to bathroom
daniel_ate_it,6,68,mara,bathroom,search_room,,find_out,0.592,clear,0.711,went through the room
daniel_ate_it,6,69,daniel,kitchen,wait,,keep_peace,0.541,too_close,0.078,stayed where they were
daniel_ate_it,6,72,elena,kitchen,wait,,keep_peace,0.937,clear,0.297,stayed where they were
daniel_ate_it,6,72,leo,kitchen,wait,,keep_peace,0.835,clear,0.341,stayed where they were
daniel_ate_it,6,74,daniel,kitchen,wait,,keep_peace,0.500,too_close,0.057,stayed where they were
daniel_ate_it,6,76,mara,bathroom,go_to,kitchen,get_food,0.789,clear,0.156,went to kitchen
daniel_ate_it,6,77,elena,kitchen,wait,,keep_peace,0.911,clear,0.295,stayed where they were
daniel_ate_it,6,77,leo,kitchen,wait,,keep_peace,0.800,clear,0.338,stayed where they were
daniel_ate_it,6,79,daniel,kitchen,observe,elena,find_out,0.982,too_close,0.044,watched elena
daniel_ate_it,6,80,mara,kitchen,comfort,daniel,look_after:daniel,0.433,too_close,0.014,
daniel_ate_it,6,82,elena,kitchen,wait,,keep_peace,0.888,too_close,0.011,
daniel_ate_it,6,82,leo,kitchen,wait,,keep_peace,0.783,clear,0.207,stayed where they were
daniel_ate_it,6,83,daniel,kitchen,observe,mara,find_out,0.982,too_close,0.059,watched mara
daniel_ate_it,6,83,elena,kitchen,comfort,mara,look_after:mara,0.590,too_close,0.018,
daniel_ate_it,6,87,daniel,kitchen,wait,,keep_peace,0.616,clear,0.116,
daniel_ate_it,6,87,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.233,"thought again, and carried on"
daniel_ate_it,6,87,leo,kitchen,wait,,keep_peace,0.935,too_close,0.000,
daniel_ate_it,6,87,mara,kitchen,go_to,brothers_room,find_out,0.592,too_close,0.014,
daniel_ate_it,7,1,daniel,kitchen,check_pantry,,find_out,0.982,clear,0.179,found 2 portions left
daniel_ate_it,7,1,elena,kitchen,comfort,mara,look_after:mara,0.877,too_close,0.000,sat with mara
daniel_ate_it,7,1,leo,kitchen,check_pantry,,guard_supplies,0.850,clear,0.252,found 2 portions left
daniel_ate_it,7,1,mara,kitchen,comfort,elena,look_after:elena,0.922,too_close,0.007,
daniel_ate_it,7,4,daniel,kitchen,search_room,,find_out,0.982,clear,0.508,went through the room
daniel_ate_it,7,4,leo,kitchen,wait,,keep_peace,0.942,too_close,0.062,stayed where they were
